"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "panelprogram" "parkolas" "epites_eve"
"1" "28.9" "53" "2" " 4. kerület, Aradi utca 17. " "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "11 400 Ft/hó" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "4 m²" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA
"2" "37.9" "33" "2" " 2. kerület, Lublói utca " "felújított" "nincs megadva" "nincs megadva" "szuterén" "nincs megadva" "nincs" "3 m vagy magasabb" "elektromos" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950 elott"
"3" "29.99" "39" "1" " 3. kerület, Rómaifürdo – Pók utcai lakótelep " "közepes állapotú" "összkomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nem" "külön helyiségben" "nyugat" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" "utca, közterület" "1950-1980 között"
"4" "87" "68" "2" " 1. kerület, Krisztina körút " "felújítandó" "összkomfortos" "nincs megadva" "nincs megadva" "5" "van" "3 m vagy magasabb" "gáz (konvektor)" "11 700 Ft/hó" "nincs megadva" "egy helyiségben" "nincs megadva" "panorámás" "3 m²" "nincs megadva" "nincs megadva" NA "utca, közterület - fizetos övezet" NA
"5" "43.8" "60" "1" " 5. kerület, Semmelweis utca " "közepes állapotú" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nem" "nincs megadva" "nincs megadva" "udvari" NA "nem" "nem tetotéri" NA "utca, közterület" "1950 elott"
"6" "27.7" "40" "1" " 9. kerület, József Attila lakótelep " "felújított" "összkomfortos" "nincs megadva" "földszint" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nem" "nincs megadva" "nincs megadva" "utcai" NA "nem" "nem tetotéri" NA "utca, közterület" "1950 elott"
"7" "24.99" "35" "1" " 15. kerület, Nyírpalota út " "felújított" "nincs megadva" "nincs megadva" "8" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "kelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" "nincs megadva" "1950-1980 között"
"8" "59.9" "78" "2" " 13. kerület, Újlipótváros " "felújítandó" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "nyugat" "utcai" "6 m²" "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950 elott"
"9" "49.9" "65" "2" " 8. kerület, Harminckettesek tere " "felújított" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" NA "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950-1980 között"
"10" "64.9" "70" "2" " 13. kerület, Újlipótváros " "felújított" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "nincs megadva" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "északkelet" "utcai" NA "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950 elott"
"11" "33.5" "49" "2" " 3. kerület, Óbudai lakótelep " "jó állapotú" "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "északkelet" "utcai" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "nincs megadva" "1950-1980 között"
"12" "44.9" "66" "3" " 3. kerület, Óbuda-Óváros " "felújított" "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "nincs megadva" "1950-1980 között"
"13" "79.9" "57" "1" " 13. kerület, Danubius utca " "felújított" "nincs megadva" "nincs megadva" "6" "nincs megadva" "van" "nincs megadva" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" "19 m²" "nincs megadva" "nem tetotéri" NA "nincs megadva" "2001-2010 között"
"14" "127" "88" "3" " 6. kerület, Belso-Terézváros " "felújított" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "kelet" "utcai" "4 m²" "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950 elott"
"15" "30.66" "55" "2" " 22. kerület, Nagytétény – Bartók Béla úti lakótelep " "közepes állapotú" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "kelet" "utcai" "6 m²" "nincs megadva" NA NA "nincs megadva" "1981-2000 között"
"16" "76.9" "86" "2" " 9. kerület, Lónyay utca " "felújított" "duplakomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "nincs megadva" "gáz (cirko)" NA "nem" "nincs megadva" "kelet" "utcai" NA "nem" "nem tetotéri" NA "nincs megadva" NA
"17" "59.9" "59" "2" " 13. kerület, Váci út " "felújított" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "dél" "udvari" NA "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950 elott"
"18" "47.9" "48" "1" " 8. kerület, Mátyás tér " "felújított" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "nincs megadva" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" "9 m²" "nincs megadva" "nem tetotéri" NA "nincs megadva" "2001-2010 között"
"19" "59.9" "92" "3" " 9. kerület, Belso-Ferencváros " "felújítandó" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" NA "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950-1980 között"
"20" "39" "39" "1" " 13. kerület, Angyalföld – Fiastyúk utcai lakótelep " "felújított" "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "távfutés" NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" "4 m²" "nincs megadva" "nem tetotéri" NA "nincs megadva" "1950-1980 között"
