"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "erkely" "panelprogram"
"1" "35.39" "43" "1" " 7. kerület, Jósika utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "2" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "nincs megadva" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület" NA NA
"2" "27.3" "53" "2" " 13. kerület, Szent László út " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "szuterén" "3" "nincs" "3 m-nél alacsonyabb" "elektromos" "nem" "nincs megadva" "északnyugat" "kertre nézo" "nem" "nem tetotéri" "utca, közterület" "15 m²" NA
"3" "22.8" "54" "2" " 21. kerület, II. Rákóczi Ferenc út " "közepes állapotú" "1981-2000 között" "összkomfortos" "EE" "4" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nem" "nincs megadva" "délkelet" "kertre nézo" "nem" NA "utca, közterület" "3 m²" NA
"4" "69.9" "120" "4" " 8. kerület, Népszínház utca " "felújított" "1950 elott" "duplakomfortos" "nincs megadva" "2" "5" "van" "3 m vagy magasabb" "gáz (cirko)" "igen" "nincs megadva" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület" NA NA
"5" "25.3" "31" "1" " 3. kerület, Ágoston utca " "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "4" "több mint 10" "van" "3 m-nél alacsonyabb" "távfutés" "igen" "nincs megadva" "délnyugat" "panorámás" "nem" "nem tetotéri" "utca, közterület" "4 m²" "nincs megadva"
"6" "27.5" "37" "1" " 13. kerület, Vizafogó " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "6" "8" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nem" "nincs megadva" "dél" "panorámás" "nem" "nem tetotéri" "utca, közterület" NA NA
"7" "27.5" "37" "1" " 13. kerület, Vizafogó " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "6" "8" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nem" "nincs megadva" "dél" "panorámás" "nem" "nem tetotéri" "utca, közterület" NA NA
"8" "27.6" "54" "2" " 4. kerület, Laborfalvi Róza utca " "jó állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "7" "10" "van" "3 m-nél alacsonyabb" "házközponti" "nem" "nincs megadva" "nyugat" "panorámás" "nem" "nem tetotéri" "utca, közterület" "4 m²" "nincs megadva"
"9" "31.9" "42" "2" " 7. kerület, Vörösmarty utca " "jó állapotú" "1950-1980 között" "összkomfortos" "FF" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "nincs megadva" "északkelet" "udvari" "nem" "nem tetotéri" "utca, közterület" NA NA
"10" "14.9" "30" "1" " 19. kerület, Kispest " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs megadva" "nincs megadva" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" "igen" "nem tetotéri" "utca, közterület - ingyenes" NA NA
