"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "legkondicionalo" "rezsikoltseg" "panelprogram" "parkolohely_ara"
"1" "55" "60" "2" " 3. kerület, Veder utca " "nincs megadva" "2019" "nincs megadva" "AA++" "nincs megadva" "nincs megadva" "van" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "4 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"2" "53" "93" "4" " 10. kerület, Korösi Csoma sétány " "jó állapotú" NA "nincs megadva" "nincs megadva" "1" "2" "nincs" "3 m vagy magasabb" "nincs megadva" "nincs megadva" "nincs megadva" "délkelet" "utcai" NA "nincs megadva" "nem tetotéri" "udvari beálló - benne van az árban" NA NA NA NA
"3" "80" "78" "2" " 7. kerület, Kazinczy utca " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "2" "nincs" "3 m vagy magasabb" "cserépkályha" "nincs megadva" "külön helyiségben" "kelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"4" "200" "135" "6" " 7. kerület, Rumbach Sebestyén utca " "felújított" NA "duplakomfortos" "nincs megadva" "4" "4" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "nincs megadva" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" "van" NA NA NA
"5" "79.5" "68" "2" " 2. kerület, Bimbó út " "jó állapotú" "1981-2000 között" "összkomfortos" "AA" "1" "3" "nincs" "3 m-nél alacsonyabb" "gázkazán, gáz (cirko)" "nem" "külön helyiségben" "nyugat" "panorámás" "6 m²" "nem" "nem tetotéri" "utca, közterület - ingyenes" "van" "20 000 Ft/hó" NA NA
"6" "60" "86" "2" " 7. kerület, Rákóczi út " "közepes állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nem" "nincs megadva" "nincs megadva" "utcai" "3.8 m²" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "nincs" NA NA NA
"7" "45" "63" "2" " 9. kerület, Dandár utca " "felújított" NA "nincs megadva" "nincs megadva" "3" "6" "nincs" "3 m-nél alacsonyabb" "nincs megadva" "nincs megadva" "külön helyiségben" "kelet" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"8" "93.81" "93" "3" " 5. kerület, Szent István körút " "nincs megadva" NA "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"9" "29.3" "46" "1" " 13. kerület, Róbert Károly körút " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA "nincs megadva" NA
"10" "150" "124" "4" " 8. kerület, Corvin sétány " "újszeru" "2011" "duplakomfortos" "nincs megadva" "8" "8" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön és egyben is" "nyugat" "kertre nézo" "16 m²" "nem" "nem tetotéri" "teremgarázs hely - benne van az árban" "van" NA NA NA
"11" "49.9" "98" "3" " 8. kerület, Józsefváros – Magdolnanegyed " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "1" "4" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön és egyben is" "délkelet" "utcai" "4 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"12" "227.35" "118" "3" " 5. kerület, Petofi Sándor utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "5" "nincs megadva" "van" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "északnyugat" "utcai" "16 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"13" "74.4" "85" "2" " 11. kerület, Könyves György utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délnyugat" "utcai" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"14" "48.94" "52" "2" " 6. kerület, Belso-Terézváros " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "3" "6" "van" "nincs megadva" "házközponti egyedi méréssel" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "4 m²" "nem" "nem tetotéri" "teremgarázs hely - kötelezo megvenni" NA NA NA "8 M Ft"
"15" "32.5" "48" "2" " 3. kerület, Vörösvári út " "felújított" NA "összkomfortos" "nincs megadva" "1" "10" "van" "3 m-nél alacsonyabb" "távfutés" "igen" "külön helyiségben" "dél" "utcai" "3 m²" "nincs megadva" "nincs megadva" "utca, közterület - fizetos övezet" NA NA "nem vett részt" NA
"16" "139.9" "81" "3" " 5. kerület, Deák Ferenc utca " "felújítandó" NA "összkomfortos" "nincs megadva" "4" "nincs megadva" "van" "3 m vagy magasabb" "házközponti" "nincs megadva" "egy helyiségben" "északnyugat" "utcai" "10 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA "30 000 Ft/hó" NA NA
"17" "56.3" "64" "2" " 9. kerület, Balázs Béla utca 15. " "újszeru" "2001-2010 között" "összkomfortos" "B" "3" "6" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön helyiségben" "nyugat" "kertre nézo" "3 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" NA "25 000 Ft/hó" NA "5 M Ft"
