"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "panelprogram" "legkondicionalo" "rezsikoltseg"
"1" "75.9" "78" "4" " 12. kerület, Orbánhegy " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs megadva" "külön helyiségben" "nincs megadva" "panorámás" "8 m²" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA NA
"2" "58.7" "62" "3" " 8. kerület, Bíró Lajos utca " "nincs megadva" "2020" "összkomfortos" "nincs megadva" "2" "6" "van" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "külön és egyben is" "délkelet" "nincs megadva" "4.4 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA NA
"3" "32" "59" "2" " 3. kerület, Vajda János utca " "közepes állapotú" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "nyugat" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"4" "31.9" "51" "2" " 3. kerület, Lukács György utca " "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "10" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés" "nincs megadva" "nincs megadva" "északkelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA "nincs megadva" NA NA
"5" "61.9" "68" "3" " 8. kerület, Bíró Lajos utca " "nincs megadva" "2020" "duplakomfortos" "nincs megadva" "2" "6" "van" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "egy helyiségben" "délkelet" "nincs megadva" "6.5 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA NA
"6" "28.9" "34" "1" " 11. kerület, Mezokövesd út " "közepes állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "3" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "dél" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"7" "34.9" "43" "1" " 1. kerület, Batthyány utca " "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "félemelet" "5" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "külön helyiségben" "északkelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA "nincs" NA
"8" "128" "134" "4" " 2. kerület, Törökvész " "jó állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "dél" "nincs megadva" "21 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"9" "60.7" "64" "3" " 8. kerület, Bíró Lajos utca " "nincs megadva" "2020" "összkomfortos" "nincs megadva" "2" "6" "van" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "külön és egyben is" "délnyugat" "nincs megadva" NA "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA NA
"10" "72.9" "76" "2" " 5. kerület, Lipótváros " "jó állapotú" NA "összkomfortos" "nincs megadva" "1" "6" "van" "3 m vagy magasabb" "házközponti" "nincs megadva" "külön helyiségben" "délkelet" "udvari" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA NA NA
"11" "59.9" "64" "3" " 8. kerület, Bíró Lajos utca " "nincs megadva" "2020" "duplakomfortos" "nincs megadva" "1" "6" "van" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "egy helyiségben" "északnyugat" "nincs megadva" NA "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA NA
"12" "45.5" "50" "2" " 8. kerület, Bíró Lajos utca " "nincs megadva" "2020" "összkomfortos" "nincs megadva" "1" "6" "van" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "külön helyiségben" "kelet" "nincs megadva" "8.13 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA NA
"13" "35.9" "46" "1" " 7. kerület, Almássy tér " "felújított" NA "komfortos" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "elektromos" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
