"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "rezsikoltseg" "panelprogram"
"1" "65.6" "61" "3" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "2" "3" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "kelet" "kertre nézo" "10.21 m²" "nem" "legfelso emelet, nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"2" "69.2" "61" "3" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "földszint" "5" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "délnyugat" "kertre nézo" "24.65 m²" "nem" "nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"3" "63.8" "60" "3" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "külön helyiségben" "nyugat" "kertre nézo" "13.21 m²" "igen" "nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"4" "63.5" "60" "3" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "külön helyiségben" "nyugat" "kertre nézo" "12.34 m²" "igen" "nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"5" "57.4" "49" "2" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "1" "3" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "külön helyiségben" "dél" "kertre nézo" "11.82 m²" "nem" "nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"6" "59" "45" "1" " 5. kerület, Lipótváros " NA "felújított" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "délnyugat" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"7" "30.9" "50" "2" " 14. kerület, Istvánmezo " NA "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "3" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" "nincs" "nincs megadva" "egy helyiségben" "nincs megadva" "nincs megadva" NA "nem" "nincs megadva" "nincs megadva" NA NA NA
"8" "32" "30" "1" " 6. kerület, Eötvös utca " NA "jó állapotú" NA "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "nincs megadva" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"9" "45" "74" "3" " 18. kerület, Reviczky Gyula utca " NA "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "nincs megadva" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "14 m²" "nincs megadva" "tetotéri" "udvari beálló - benne van az árban" NA NA NA
"10" "85" "135" "5" " 13. kerület, Újlipótváros " NA "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "2" "5" "van" "3 m vagy magasabb" "nincs megadva" NA "nincs megadva" "egy helyiségben" "kelet" "utcai" NA "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA NA
"11" "44.5" "69" "3" " 7. kerület, Murányi utca " NA "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"12" "51.1" "44" "2" " 3. kerület, Fagyöngy Lakópark " "Fagyöngy Lakópark" "új építésu" "2020" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "külön helyiségben" "dél" "kertre nézo" "17.61 m²" "igen" "nem tetotéri" "teremgarázs hely - megvásárolható" "5.4 M Ft" NA NA
"13" "28.8" "35" "1" " 8. kerület, Józsefváros – Losoncinegyed " NA "felújított" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "délnyugat" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"14" "36.9" "75" "3" " 18. kerület, Krepuska Géza-telep " NA "jó állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "4" "nincs" "3 m-nél alacsonyabb" "házközponti" "nincs" "nem" "külön helyiségben" "kelet" "kertre nézo" "6 m²" "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "37 500 Ft/hó" "nem vett részt"
"15" "89.9" "146" "4" " 13. kerület, Röppentyu utca " NA "felújított" "2001-2010 között" "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" "60 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
