"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "rezsikoltseg" "panelprogram"
"1" "40.44" "60" "3" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "12.38 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"2" "71.17" "93" "5" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "2" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "93.61 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"3" "71.17" "93" "5" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "2" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "93.61 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"4" "52.33" "83" "4" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "1" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "6.21 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"5" "39.46" "60" "3" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "1" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "9.16 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"6" "52.33" "83" "4" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "1" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "6.21 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"7" "39.49" "60" "3" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "1" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "9.26 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"8" "56.84" "87" "4" " 17. kerület, Furmintházak " "Furmintházak" "új építésu" "2021" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m-nél alacsonyabb" "megújuló energia, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "11.47 m²" "nincs megadva" "nincs megadva" "udvari beálló - megvásárolható" "2 M Ft" NA NA
"9" "166" "153" "6" " 2. kerület, Pasarét " NA "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"10" "31.5" "67" "2" " 17. kerület, Rákoskeresztúri lakótelep " NA "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" "nincs" "nem" "külön helyiségben" "nincs megadva" "utcai" NA "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "30 000 Ft/hó" "nem vett részt"
"11" "16.3" "20" "1" " 21. kerület, Csepel-Csillagtelep – Rakéta utcai lakótelep " NA "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "nyugat" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"12" "36.9" "58" "2" " 16. kerület, Összefogás sétány " NA "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" "nincs" "nem" "külön helyiségben" "nyugat" "kertre nézo" "4 m²" "nem" NA "utca, közterület - ingyenes" NA "25 000 Ft/hó" NA
"13" "100" "100" "3" " 5. kerület, Belváros " NA "felújított" "2001-2010 között" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "dél" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"14" "25.9" "59" "2" " 21. kerület, Csepel-Szabótelep " NA "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés" NA "nincs megadva" "nincs megadva" "dél" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA "nincs megadva"
"15" "63.9" "93" "5.5" " 14. kerület, Alsórákos " NA "felújított" "2001-2010 között" "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "délnyugat" "nincs megadva" "10 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"16" "45.5" "65" "3" " 11. kerület, Kelenföldi lakótelep " NA "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "kelet" "nincs megadva" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA "nincs megadva"
"17" "22.9" "27" "1" " 8. kerület, Práter utca " NA "felújítandó" "1981-2000 között" "összkomfortos" "nincs megadva" "10 felett" "több mint 10" "van" "3 m-nél alacsonyabb" "házközponti" "nincs" "igen" "egy helyiségben" "kelet" "utcai" "5 m²" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA "18 000 Ft/hó" NA
"18" "39.9" "52" "3" " 11. kerület, Kelenföld – Fehérvári úti lakótelep " NA "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "kelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA "nincs megadva"
"19" "45.9" "46" "1" " 1. kerület, Víziváros – Váralja " NA "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "4" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "dél" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
