"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "rezsikoltseg" "panelprogram"
"11" "43.9" "83" "3" " 7. kerület, Dohány utca " NA "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "3" "5" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "nyugat" "utcai" NA "nincs megadva" "nem tetotéri" "utca, közterület" NA NA NA
"12" "67.2" "71" "2" " 12. kerület, Zirzen Janka utca " NA "jó állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nincs megadva" "egy helyiségben" "nincs megadva" "panorámás" "6 m²" "igen" "nincs megadva" "teremgarázs hely - benne van az árban" NA NA NA
"13" "33.5" "44" "2" " 19. kerület, Zalaegerszeg utca 22. " NA "felújított" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "2" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nem" "egy helyiségben" "nincs megadva" "nincs megadva" NA "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA NA NA
"14" "31.5" "29" "1" " 7. kerület, Belso-Erzsébetváros " NA "újszeru" "2017" "összkomfortos" "nincs megadva" "4" "4" "van" "nincs megadva" "padlófutés" "van" "nincs megadva" "egy helyiségben" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"15" "51.9" "71" "3" " 4. kerület, Izzó Garden " "Izzó Garden" "új építésu" "2020" "nincs megadva" "nincs megadva" "földszint" "4" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "délkelet" "udvari" "14.7 m²" "igen" "nincs megadva" "teremgarázs hely - megvásárolható" "2.8 M Ft" NA NA
"16" "28.5" "53" "2" " 13. kerület, Angyalföld " NA "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "félemelet" "4" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "nem" "egy helyiségben" "délnyugat" "kertre nézo" NA "nem" "nem tetotéri" "utca, közterület - ingyenes" NA NA NA
"17" "28.9" "50" "2" " 10. kerület, Kobánya – Újhegyi lakótelep " NA "felújított" "1981-2000 között" "nincs megadva" "nincs megadva" "5" "10" "van" "3 m-nél alacsonyabb" "távfutés" "van" "nincs megadva" "külön helyiségben" "dél" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület" NA NA "részt vett"
"18" "49.5" "58" "2" " 13. kerület, Jász utca " NA "nincs megadva" "2019" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "hoszivattyú, mennyezeti hutés-futés" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "16 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"19" "43.5" "62" "2" " 13. kerület, Jász utca " NA "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "hoszivattyú, mennyezeti hutés-futés" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "8 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"20" "46.6" "62" "2" " 13. kerület, Jász utca " NA "nincs megadva" "2019" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "nincs megadva" "hoszivattyú, mennyezeti hutés-futés" "van" "nincs megadva" "nincs megadva" "nincs megadva" "kertre nézo" "19 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
