"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "rezsikoltseg" "legkondicionalo" "parkolohely_ara" "panelprogram"
"1" "31" "31" "1" " 8. kerület, Nap utca 30. " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "nincs megadva" "5" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "egy helyiségben" "dél" "utcai" "2 m²" "nincs megadva" "nem tetotéri" "teremgarázs hely - megvásárolható" NA NA NA NA
"2" "27.9" "40" "1" " 3. kerület, Bécsi út " "jó állapotú" NA "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "külön helyiségben" "nyugat" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület - fizetos övezet" NA NA NA NA
"3" "79.9" "105" "4" " 7. kerület, Thököly út 8. " "közepes állapotú" "1950 elott" "összkomfortos" "nincs megadva" "5" "6" "van" "3 m vagy magasabb" "gáz (cirko)" "igen" "külön helyiségben" "délkelet" "utcai" "4 m²" "nincs megadva" "nem tetotéri" "utca, közterület" "21 000 Ft/hó" NA NA NA
"4" "44.9" "55" "2" " 9. kerület, Tuzoltó utca " "közepes állapotú" NA "összkomfortos" "nincs megadva" "2" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"5" "28.5" "32" "1" " 8. kerület, Baross utca " "újszeru" NA "összkomfortos" "nincs megadva" "1" "6" "van" "nincs megadva" "házközponti egyedi méréssel" "igen" "nincs megadva" "dél" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" NA NA NA NA
"6" "64.9" "95" "3" " 14. kerület, Angol utca 30. " "nincs megadva" "2018" "duplakomfortos" "BB" "1" "7" "van" "3 m-nél alacsonyabb" "gáz (cirko)" "nem" "külön helyiségben" "délnyugat" "kertre nézo" "8.8 m²" "nem" "nem tetotéri" "teremgarázs hely - megvásárolható" "20 000 Ft/hó" "nincs" "4 M Ft" NA
"7" "269" "195" "4" " 5. kerület, Belváros " "újszeru" NA "luxus" "nincs megadva" "4" "4" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nem tetotéri" "udvari beálló - benne van az árban" NA NA NA NA
"8" "19.9" "36" "1" " 19. kerület, Könyvköto utca " "felújított" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"9" "78" "100" "2" " 13. kerület, Újlipótváros – Cézárház " "közepes állapotú" NA "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "dél" "utcai" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"10" "42.6" "58" "2" " 7. kerület, Akácfa utca " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "egy helyiségben" "kelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "25 000 Ft/hó" "nincs" NA NA
"11" "24.8" "65" "2" " 10. kerület, Ligettelek " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "4" "nincs megadva" "3 m vagy magasabb" "gáz (cirko), cserépkályha" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" "30 000 Ft/hó" NA NA NA
"12" "45.9" "66" "3" " 13. kerület, Mohács utca " "nincs megadva" "2018" "duplakomfortos" "A+" "3" "6" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön és egyben is" "kelet" "udvari" "4 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA "van" NA NA
"13" "54" "83" "3" " 9. kerület, Ráday utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "2" "4" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"14" "43" "70" "2" " 8. kerület, Szigony utca 34. " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "10 000 Ft/hó" NA NA NA
"15" "99" "96" "3" " 5. kerület, Belgrád rakpart " "felújított" "1950 elott" "duplakomfortos" "nincs megadva" "1" "5" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön és egyben is" "észak" "utcai" "4.7 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA "van" NA NA
"16" "195" "234" "6" " 20. kerület, Erzsébetfalva " "nincs megadva" "2018" "összkomfortos" "nincs megadva" "nincs megadva" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "nem" "külön és egyben is" "délkelet" "utcai" "6 m²" "igen" "nincs megadva" "udvari beálló - benne van az árban" NA "nincs" NA NA
"17" "99" "96" "3" " 5. kerület, Belgrád rakpart " "újszeru" NA "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "észak" "utcai" "5 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"18" "69.2" "86" "3" " 5. kerület, Hold utca " "felújítandó" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délnyugat" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"19" "46.9" "82" "2" " 11. kerület, Budafoki út " "felújítandó" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "5" "nincs megadva" "3 m vagy magasabb" "nincs megadva" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"20" "22" "56" "2" " 3. kerület, Szilke utca " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "10" "van" "3 m-nél alacsonyabb" "távfutés" "nem" "külön helyiségben" "délnyugat" "utcai" NA "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "nincs" NA "nem vett részt"
