"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "rezsikoltseg" "panelprogram" "erkely" "parkolohely_ara"
"1" "43.9" "90" "3" " 18. kerület, Dankó Pista utca " "közepes állapotú" "1950-1980 között" "komfortos" "nincs megadva" "1" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "nincs" "nem" "egy helyiségben" "délnyugat" "panorámás" "igen" "legfelso emelet, nem tetotéri" "udvari beálló - benne van az árban" NA NA NA NA
"2" "15" "26" "1" " 20. kerület, Pacsirtatelep " "közepes állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "igen" "külön helyiségben" "nyugat" "udvari" "igen" "nem tetotéri" "udvari beálló" "25 000 Ft/hó" NA NA NA
"3" "49.9" "66" "2" " 6. kerület, Szív utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "félemelet" "4" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "külön helyiségben" "nincs megadva" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület" NA NA NA NA
"4" "22.7" "28" "1" " 17. kerület, Újlak utca 2. " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" NA NA
"5" "217" "121" "3" " 5. kerület, Lipótváros " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "nincs megadva" "egyéb" NA "nincs megadva" "nincs megadva" "dél" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"6" "199" "192" "6" " 2. kerület, Törökvész " "felújított" "2001-2010 között" "duplakomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "van" "nem" "külön és egyben is" "dél" "panorámás" "nem" "nincs megadva" "önálló garázs - benne van az árban" NA NA "96 m²" NA
"7" "13.9" "29" "1" " 20. kerület, Pacsirtatelep " "közepes állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "2" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs" "igen" "külön helyiségben" "délnyugat" "kertre nézo" "igen" "nem tetotéri" "udvari beálló - benne van az árban" "9 000 Ft/hó" NA NA NA
"8" "58.9" "86" "4" " 15. kerület, Madách utca " "felújított" "2011" "összkomfortos" "nincs megadva" "földszint" "nincs megadva" "nincs megadva" "nincs megadva" "gáz (cirko)" NA "nem" "külön helyiségben" "délkelet" "kertre nézo" "igen" "nincs megadva" "teremgarázs hely" "12 000 Ft/hó" NA "20 m²" NA
"9" "29.5" "49" "2" " 3. kerület, Békásmegyeri lakótelep Duna felol " "közepes állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA "nincs megadva" "4 m²" NA
"10" "71.9" "85" "3" " 14. kerület, Stefánia út " "jó állapotú" "2001-2010 között" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA "3 m²" NA
"11" "54.9" "63" "2" " 3. kerület, San Marco utca " "felújított" "1950 elott" "összkomfortos" "FF" "1" "5" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA "nem" "nincs megadva" "nyugat" "utcai" "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
