"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "legkondicionalo" "erkely" "panelprogram" "parkolohely_ara"
"1" "64.8" "94" "4" " 12. kerület, Márvány utca " "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "3" "5" "van" "3 m vagy magasabb" "gáz (cirko)" "33 000 Ft/hó" "nincs megadva" "külön és egyben is" "délnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
"2" "32" "49" "1" " 11. kerület, Kéro utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "5" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nem" "külön helyiségben" "nyugat" "panorámás" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "nincs" "5 m²" "részt vett" NA
"3" "119.9" "85" "3" " 5. kerület, Belváros " "jó állapotú" "2001-2010 között" "összkomfortos" "nincs megadva" "1" "5" "van" "3 m vagy magasabb" "fan-coil" NA "nincs megadva" "egy helyiségben" "északnyugat" "utcai" "nem" "nem tetotéri" "nincs megadva" "van" NA NA NA
"4" "25.8" "41" "1" " 13. kerület, Szent László út " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" NA "nincs megadva" "egy helyiségben" "kelet" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA "2 m²" NA NA
"5" "26.9" "58" "2" " 19. kerület, Petofi utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "10" "10" "van" "3 m-nél alacsonyabb" "távfutés" NA "nincs megadva" "külön helyiségben" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA NA "nincs megadva" NA
"6" "32.9" "68" "2" " 22. kerület, Leányka utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "földszint" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nincs megadva" "külön helyiségben" "nincs megadva" "kertre nézo" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA "4 m²" "nincs megadva" NA
"7" "73" "95" "5" " 9. kerület, Bakáts tér " "közepes állapotú" "1950 elott" "összkomfortos" "FF" "2" "6" "van" "3 m vagy magasabb" "gáz (cirko)" NA "igen" "külön helyiségben" "kelet" "panorámás" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "nincs" NA NA NA
"8" "47.9" "66" "2" " 6. kerület, Vörösmarty utca " "felújított" "1950 elott" "összkomfortos" "GG" "1" "5" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nem" "külön helyiségben" "délkelet" "udvari" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "nincs" NA NA NA
"9" "47" "65" "3" " 14. kerület, Pöstyén utca " "jó állapotú" "2001-2010 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "kelet" "nincs megadva" "nincs megadva" "nem tetotéri" "nincs megadva" NA "8 m²" NA NA
"10" "48.9" "66" "3" " 11. kerület, Villányi út " "közepes állapotú" "1950 elott" "összkomfortos" "nincs megadva" "félemelet" "3" "nincs megadva" "3 m vagy magasabb" "gáz (konvektor)" "16 000 Ft/hó" "nem" "külön helyiségben" "délnyugat" "utcai" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA NA
"11" "58.2" "58" "2" " 3. kerület, Óbuda-Óváros " "új építésu" "2020" "duplakomfortos" "nincs megadva" "3" "5" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" NA "igen" "külön és egyben is" "kelet" "kertre nézo" "nem" "nincs megadva" "teremgarázs hely - megvásárolható" "van" "13 m²" NA "4.5 M Ft"
"12" "76" "78" "3" " 3. kerület, Óbuda-Óváros " "új építésu" "2020" "összkomfortos" "nincs megadva" "1" "5" "van" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" NA "igen" "külön és egyben is" "nincs megadva" "nincs megadva" "nem" "nincs megadva" "teremgarázs hely - megvásárolható" "van" "15.73 m²" NA "4.5 M Ft"
"13" "65" "67" "3" " 12. kerület, Gaál József út " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "4" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nem" "külön helyiségben" "dél" "kertre nézo" "nem" "nincs megadva" "utca, közterület - fizetos övezet" NA NA NA NA
"14" "54" "71" "2" " 11. kerület, Kelenföld " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "2" "nincs" "3 m-nél alacsonyabb" "gázkazán" NA "nem" "külön helyiségben" "nincs megadva" "kertre nézo" "nincs megadva" "legfelso emelet, nem tetotéri" "önálló garázs - benne van az árban" NA NA NA NA
"15" "32.49" "68" "2" " 15. kerület, Korakás park " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "félemelet" "4" "nincs" "nincs megadva" "távfutés egyedi méréssel" "32 000 Ft/hó" "igen" "külön helyiségben" "délnyugat" "kertre nézo" "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" NA NA "részt vett" NA
"16" "77" "80" "3" " 12. kerület, Kútvölgyi út " "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "2" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nincs megadva" "külön helyiségben" "délnyugat" "kertre nézo" "nincs megadva" "nem tetotéri" "önálló garázs - benne van az árban" "van" "7.5 m²" NA NA
"17" "31.5" "37" "1" " 11. kerület, Kelenvölgy " "jó állapotú" "2001-2010 között" "nincs megadva" "nincs megadva" "5" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "nincs megadva" "délnyugat" "nincs megadva" "nincs megadva" "nem tetotéri" "nincs megadva" NA "10 m²" NA NA
