"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "rezsikoltseg" "parkolohely_ara" "legkondicionalo" "panelprogram"
"1" "97.3" "99" "2" " 7. kerület, Rákóczi út " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "6" "nincs megadva" "nincs" "nincs megadva" "házközponti" "nincs megadva" "nincs megadva" "nincs megadva" "utcai" "5 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"2" "42" "100" "3" " 19. kerület, Vécsey utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "3" "4" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön helyiségben" "dél" "utcai" "8 m²" "nem" "zárószint" "udvari beálló" "40 000 Ft/hó" NA NA NA
"3" "75" "145" "5" " 16. kerület, Ómátyásföld – Erzsébetliget " "nincs megadva" "2001-2010 között" "duplakomfortos" "nincs megadva" "1" "4" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön és egyben is" "nyugat" "kertre nézo" "36 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" NA "3.5 M Ft" NA NA
"4" "32.25" "48" "2" " 14. kerület, Nagy Lajos király útja " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "3" "4" "nincs" "nincs megadva" "távfutés, távfutés egyedi méréssel" "nem" "külön helyiségben" "nincs megadva" "utcai" "3 m²" "nincs megadva" NA "nincs megadva" "30 000 Ft/hó" NA NA NA
"5" "59.9" "59" "2" " 8. kerület, Nap utca 32. " "jó állapotú" "2001-2010 között" "összkomfortos" "nincs megadva" "5" "6" "van" "3 m-nél alacsonyabb" "házközponti" "igen" "egy helyiségben" "dél" "utcai" "9 m²" "nem" "legfelso emelet, nem tetotéri" "teremgarázs hely - benne van az árban" "50 000 Ft/hó" NA "van" NA
"6" "28.9" "41" "1" " 11. kerület, Szentimreváros " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "elektromos" "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"7" "25.2" "35" "1" " 10. kerület, Gyakorló utca " "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "7" "10" "van" "3 m-nél alacsonyabb" "távfutés" "nincs megadva" "egy helyiségben" "kelet" "utcai" "4 m²" "nem" "nem tetotéri" "utca, közterület" "9 000 Ft/hó" NA "van" "nem vett részt"
"8" "30.5" "46" "2" " 15. kerület, Rákos út " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "7" "10" "van" "3 m-nél alacsonyabb" "házközponti" "nincs megadva" "külön helyiségben" "délkelet" "utcai" "7 m²" "nem" NA "utca, közterület - ingyenes" "21 000 Ft/hó" NA "van" NA
"9" "36.3" "45" "2" " 14. kerület, Erzsébet királyné útja 45/B " "felújított" "2001-2010 között" "összkomfortos" "nincs megadva" "4" "4" "nincs" "nincs megadva" "gáz (cirko)" "nincs megadva" "egy helyiségben" "nincs megadva" "panorámás" "4 m²" "nincs megadva" "tetotéri" "utca, közterület - ingyenes" "15 000 Ft/hó" NA "van" NA
"10" "21.9" "29" "1" " 20. kerület, Vízisport utca " "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délkelet" "utcai" "1 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"11" "31" "59" "2" " 21. kerület, Kossuth Lajos utca " "jó állapotú" NA "összkomfortos" "AA++" "7" "10" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel, távfutés egyedi méréssel" "igen" "külön helyiségben" "dél" "panorámás" NA "nem" "nincs megadva" "utca, közterület - ingyenes" "24 999 Ft/hó" NA "nincs" "részt vett"
"12" "26.9" "31" "1" " 8. kerület, Nap utca 14. " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"13" "42" "49" "2" " 8. kerület, Bauer Sándor utca " "újszeru" "2018" "összkomfortos" "nincs megadva" "2" "7" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön helyiségben" "nincs megadva" "kertre nézo" "7 m²" "nem" "nem tetotéri" "nincs megadva" NA NA NA NA
"14" "23" "35" "1" " 18. kerület, Csontváry Kosztka Tivadar utca 1. " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "21 000 Ft/hó" NA NA "nincs megadva"
