"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "legkondicionalo" "erkely" "panelprogram" "rezsikoltseg"
"1" "31.9" "60" "2" " 18. kerület, Liptáktelep " "jó állapotú" "2001-2010 között" "összkomfortos" "nincs megadva" "3" "3" "nincs" "3 m-nél alacsonyabb" "házközponti" "nincs megadva" "nincs megadva" "kelet" "panorámás" "nem" "nincs megadva" "utca, közterület" NA NA NA NA
"2" "195.8" "134" "5" " 2. kerület, Házmán utca " "jó állapotú" "1950 elott" "duplakomfortos" "nincs megadva" "1" "2" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön és egyben is" "dél" "panorámás" "nem" "nem tetotéri" "utca, közterület - ingyenes" "nincs" "6 m²" NA NA
"3" "26.2" "53" "2" " 21. kerület, Zrínyi utca " "jó állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "8" "10" "nincs" "nincs megadva" "távfutés egyedi méréssel" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" "nincs megadva" "nem tetotéri" "nincs megadva" NA "5 m²" "nincs megadva" NA
"4" "104" "120" "4" " 1. kerület, Ponty utca " "felújítandó" NA "nincs megadva" "nincs megadva" "5" "5" "nincs" "3 m-nél alacsonyabb" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "panorámás" "nincs megadva" "penthouse" "nincs megadva" NA NA NA NA
"5" "29.5" "50" "2" " 19. kerület, József Attila utca " "felújított" "2018" "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs megadva" "3 m-nél alacsonyabb" "hoszivattyú" "igen" "nincs megadva" "nincs megadva" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" NA "10 m²" NA NA
"6" "43" "65" "2" " 6. kerület, Aradi utca " "felújítandó" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"7" "91.3" "97" "4" " 6. kerület, Zichy Jeno utca 36. " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "3" "3" "nincs" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA "22 700 Ft/hó"
"8" "29.9" "26" "1" " 5. kerület, Papnövelde utca 8. " "jó állapotú" "1950-1980 között" "komfortos" "nincs megadva" "1" "4" "nincs" "3 m vagy magasabb" "elektromos" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" "nem" "nem tetotéri" "utca, közterület" "nincs" NA NA NA
"9" "32" "48" "1" " 14. kerület, Füredi utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA "nincs megadva" "8 700 Ft/hó"
"10" "36.89" "68" "3" " 3. kerület, Vörösvári út " "közepes állapotú" NA "összkomfortos" "nincs megadva" "7" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs megadva" "külön helyiségben" "nincs megadva" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" NA NA "részt vett" NA
"11" "49.79" "53" "1" " 12. kerület, Kissvábhegy " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "4" "van" "3 m-nél alacsonyabb" "gáz (konvektor)" "nem" "egy helyiségben" "nincs megadva" "utcai" "nem" "nem tetotéri" "udvari beálló - benne van az árban" "nincs" NA NA "10 000 Ft/hó"
"12" "21" "28" "1" " 13. kerület, Csángó utca 6. " "jó állapotú" NA "komfortos" "nincs megadva" "2" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "nincs megadva" "nincs megadva" "udvari" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "nincs" NA NA "15 000 Ft/hó"
"13" "34.9" "62" "2" " 10. kerület, Gém utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "8" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nem" "külön helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület" "nincs" "8 m²" "részt vett" NA
"14" "21.9" "46" "1" " 21. kerület, Csepel-Belváros " "közepes állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "5" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés" "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA "nincs megadva" NA
"15" "59.9" "63" "2" " 7. kerület, Erzsébet körút " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"16" "98.9" "94" "4" " 5. kerület, Október 6. utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "délkelet" "udvari" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"17" "24.9" "49" "2" " 20. kerület, Erzsébetfalva " "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "10" "nincs megadva" "van" "nincs megadva" "házközponti egyedi méréssel" "nincs megadva" "nincs megadva" "délnyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA "4 m²" "nincs megadva" NA
"18" "11" "31" "1" " 8. kerület, Karácsony Sándor utca " "felújítandó" "1950 elott" "komfort nélküli" "nincs megadva" "földszint" "földszintes" "nincs megadva" "3 m vagy magasabb" "nincs" "nincs megadva" "nincs megadva" "nincs megadva" "udvari" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"19" "80" "85" "2" " 13. kerület, Szent István körút " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "2" "2" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "dél" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA "10 m²" NA NA
"20" "26.9" "35" "1" " 8. kerület, Víg utca " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA NA "16 000 Ft/hó"
