"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "rezsikoltseg" "panelprogram"
"1" "49.8" "58" "2" " 14. kerület, Bácskai utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "3" "3" "nincs" "nincs megadva" "gáz (konvektor)" "van" "nem" "külön helyiségben" "délnyugat" "panorámás" "3 m²" "nincs megadva" "legfelso emelet, nem tetotéri" "utca, közterület - ingyenes" NA NA
"2" "49" "107" "3" " 19. kerület, Kispest-Óváros " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"3" "100" "128" "3" " 11. kerület, Hosszúrét " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "4" "4" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "van" "nincs megadva" "egy helyiségben" "nincs megadva" "panorámás" "3.2 m²" "nem" "tetotéri" "teremgarázs hely - benne van az árban" "35 000 Ft/hó" NA
"4" "39.9" "62" "2" " 8. kerület, Kálvária tér " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "1" "5" "van" "3 m vagy magasabb" "nincs megadva" "van" "nincs megadva" "külön helyiségben" "dél" "utcai" "2 m²" "nem" "nem tetotéri" "utca, közterület" NA NA
"5" "62.9" "73" "2" " 11. kerület, Kende utca " "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "2" "7" "van" "3 m-nél alacsonyabb" "távfutés" NA "nincs megadva" "külön helyiségben" "nyugat" "utcai" "5 m²" "nincs megadva" "nincs megadva" "utca, közterület" NA NA
"6" "19.9" "35" "1" " 18. kerület, Csontváry Kosztka Tivadar utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "több mint 10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs" "nincs megadva" "egy helyiségben" "délkelet" "nincs megadva" NA "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" "25 000 Ft/hó" "nem vett részt"
"7" "64" "84" "3" " 7. kerület, Osvát utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "4" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" NA "igen" "külön helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" "43 000 Ft/hó" NA
"8" "23.9" "25" "1" " 8. kerület, Kun utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nem" "egy helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"9" "27.5" "35" "1" " 15. kerület, Páskomliget utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "30 000 Ft/hó" "nincs megadva"
"10" "99" "53" "1" " 5. kerület, Báthory utca " "újszeru" NA "nincs megadva" "nincs megadva" "4" "4" "van" "nincs megadva" "nincs megadva" "van" "nincs megadva" "nincs megadva" "nincs megadva" "panorámás" NA "nincs megadva" "nem tetotéri" "nincs megadva" "19 000 Ft/hó" NA
"11" "50.9" "58" "2" " 1. kerület, Mészáros utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "házközponti" NA "nincs megadva" "nincs megadva" "délkelet" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"12" "98.7" "94" "3" " 1. kerület, Fo utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "északkelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"13" "24.8" "41" "1" " 20. kerület, Hársfa sétány " "felújított" NA "összkomfortos" "nincs megadva" "5" "10" "van" "nincs megadva" "távfutés egyedi méréssel" "van" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" NA "nincs megadva" "nem tetotéri" "utca, közterület" NA "részt vett"
