"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "erkely" "panelprogram" "rezsikoltseg" "legkondicionalo" "parkolohely_ara"
"1" "43.9" "50" "1" " 6. kerület, Külso-Terézváros " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "nyugat" "udvari" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA NA
"2" "36.2" "47" "2" " 11. kerület, Kelenföldi lakótelep " "jó állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "8" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "3 m²" "nincs megadva" NA NA NA
"3" "39.9" "75" "2" " 13. kerület, Keszkeno utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "30 000 Ft/hó" NA NA
"4" "25.9" "50" "2" " 18. kerület, Szent Lorinc-lakótelep " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "4" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nem" "külön helyiségben" "kelet" "panorámás" "nem" "nem tetotéri" "utca, közterület" "5 m²" NA NA "nincs" NA
"5" "78" "87" "2" " 14. kerület, Szilágysomlyó utca " "felújított" "2001-2010 között" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "nincs" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "délnyugat" "nincs megadva" "nincs megadva" "nem tetotéri" "nincs megadva" "17 m²" NA NA NA NA
"6" "378" "138" "5" " 2. kerület, Bimbó út 80. " "újszeru" "2021" "luxus" "AA+" "2" "4" "van" "nincs megadva" "mennyezeti hutés-futés, hoszivattyú" "igen" "külön és egyben is" "délnyugat" "panorámás" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "31 m²" NA NA "van" "6 M Ft"
"7" "59" "100" "3" " 3. kerület, Békásmegyer – Józsefhegy " "felújított" NA "összkomfortos" "nincs megadva" "félemelet" "2" "nincs" "nincs megadva" "gáz (cirko)" "nem" "nincs megadva" "nincs megadva" "kertre nézo" "igen" "nincs megadva" "önálló garázs - benne van az árban" "20 m²" NA NA NA NA
"8" "42" "55" "2" " 14. kerület, Alsórákos " "felújítandó" NA "összkomfortos" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "nincs megadva" "nincs megadva" "igen" "nincs megadva" "önálló garázs - kötelezo megvenni" "10 m²" NA NA NA "5 M Ft"
"9" "130" "98" "5" " 16. kerület, Rákosszentmihály " "újszeru" "2001-2010 között" "duplakomfortos" "nincs megadva" "1" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "nem" "külön és egyben is" "délnyugat" "kertre nézo" "igen" "tetotéri" "önálló garázs" NA NA NA "van" NA
"10" "29.9" "55" "2" " 8. kerület, Józsefváros – Népszínháznegyed " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA NA
"11" "46" "40" "1" " 9. kerület, Közraktár utca 10. " "jó állapotú" NA "összkomfortos" "nincs megadva" "4" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "délnyugat" "panorámás" "nincs megadva" "nincs megadva" "nincs megadva" "1 m²" NA "20 000 Ft/hó" NA NA
"12" "44.9" "80" "4" " 23. kerület, Soroksár – Vargatelep " "felújított" "2014" "összkomfortos" "nincs megadva" "nincs megadva" "2" "nincs" "3 m-nél alacsonyabb" "elektromos, padlófutés" "nem" "külön helyiségben" "nincs megadva" "utcai" "igen" "nem tetotéri" "utca, közterület - ingyenes" NA NA NA "van" NA
"13" "58" "67" "2" " 2. kerület, Országút " "felújítandó" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "4" "van" "3 m vagy magasabb" "nincs megadva" "nincs megadva" "egy helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület - ingyenes" "2 m²" NA NA NA NA
"14" "76.9" "106" "4" " 7. kerület, Középso-Erzsébetváros " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "3" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "egy helyiségben" "délnyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "7.4 m²" NA NA NA NA
"15" "89" "81" "2" " 5. kerület, Hold utca " "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "5" "5" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "egy helyiségben" "észak" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület" "1 m²" NA NA NA NA
