"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "panelprogram" "rezsikoltseg" "lakopark_neve"
"1" "99.9" "94" "4" " 11. kerület, Keltike lejto 15. " "új építésu" "2019" "duplakomfortos" "CC" "1" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko), padlófutés" "nincs" "nem" "külön helyiségben" "délnyugat" "panorámás" "64 m²" "nem" "nem tetotéri" "teremgarázs hely - kötelezo megvenni" "3 M Ft" NA NA NA
"2" "34.9" "66" "3" " 3. kerület, Polgár utca " "közepes állapotú" NA "összkomfortos" "nincs megadva" "6" "10" "van" "nincs megadva" "távfutés egyedi méréssel" NA "nincs megadva" "külön helyiségben" "nyugat" "panorámás" "8 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA "részt vett" NA NA
"3" "29.9" "50" "2" " 11. kerület, Kelenföldi lakótelep " "közepes állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "10" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs" "nem" "külön helyiségben" "kelet" "kertre nézo" "3.8 m²" "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "nem vett részt" NA NA
"4" "26" "35" "1" " 15. kerület, Erdokerülo utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "7" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA "nem" "nincs megadva" "délnyugat" "utcai" "3 m²" "nem" "nem tetotéri" "utca, közterület" NA "nincs megadva" NA NA
"5" "26" "25" "1" " 13. kerület, Victor Hugo utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "4" "van" "3 m vagy magasabb" "gáz (konvektor)" NA "nem" "nincs megadva" "észak" "utcai" NA "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
"6" "30" "40" "2" " 8. kerület, Baross utca " "újszeru" "2019" "összkomfortos" "CC" "3" "5" "van" "3 m vagy magasabb" "nincs megadva" NA "nincs megadva" "nincs megadva" "délnyugat" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA "22 000 Ft/hó" NA
"7" "24.9" "31" "1" " 8. kerület, Tömo utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "10 felett" "több mint 10" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "nincs megadva" "egy helyiségben" "kelet" "panorámás" "4 m²" "nem" "nincs megadva" "nincs megadva" NA "nem vett részt" NA NA
"8" "21.49" "35" "1" " 18. kerület, Havanna-lakótelep " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "4" "több mint 10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs" "nem" "egy helyiségben" "nyugat" "panorámás" NA "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "nincs megadva" NA NA
"9" "31.75" "48" "1" " 8. kerület, Népszínház utca " "közepes állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "nem" "egy helyiségben" "északkelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA "8 000 Ft/hó" NA
"10" "45" "72" "2" " 8. kerület, Baross utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "gáz (cirko)" "van" "nem" "külön helyiségben" "kelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA "15 500 Ft/hó" NA
"11" "27.9" "49" "2" " 3. kerület, Békásmegyeri lakótelep Duna felol " "felújított" NA "összkomfortos" "nincs megadva" "9" "10" "van" "nincs megadva" "távfutés egyedi méréssel" NA "nincs megadva" "külön helyiségben" "nincs megadva" "panorámás" "4 m²" "nincs megadva" "nincs megadva" "utca, közterület" NA "nem vett részt" NA NA
"12" "94" "99" "2" " 6. kerület, Székely Bertalan utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "3" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"13" "45.5" "52" "2" " 9. kerület, Ülloi út 23. " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "nincs megadva" "egy helyiségben" "délnyugat" "kertre nézo" NA "nincs megadva" "nem tetotéri" "utca, közterület" NA NA "30 000 Ft/hó" NA
"14" "74.9" "90" "2" " 2. kerület, Máriaremetei út " "új építésu" "2018" "összkomfortos" "A" "2" "3" "nincs" "nincs megadva" "gáz (cirko)" "van" "nincs megadva" "külön helyiségben" "nincs megadva" "kertre nézo" "114 m²" "nem" "legfelso emelet, nem tetotéri" "udvari beálló - benne van az árban" NA NA NA NA
"15" "121.99" "77" "3" " 11. kerület, Sasadi 176 " "új építésu" "2019" "duplakomfortos" "nincs megadva" "földszint" "3" "van" "nincs megadva" "hoszivattyú" "van" "igen" "külön és egyben is" "nincs megadva" "panorámás" "26.37 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "5 M Ft" NA NA "Sasadi 176"
"16" "48.8" "64" "2" " 2. kerület, Margit körút 58. " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "2" "5" "van" "3 m-nél alacsonyabb" "házközponti" "nincs" "igen" "külön helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA NA "32 000 Ft/hó" NA
"17" "63.6" "75" "2" " 8. kerület, Krúdy utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nem" "nincs megadva" "nyugat" "udvari" NA "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
"18" "77.9" "132" "4" " 8. kerület, Baross utca " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "5" "5" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nem" "nincs megadva" "dél" "utcai" NA "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
"19" "28.9" "30" "1" " 7. kerület, Rákóczi út " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (cirko)" NA "nem" "nincs megadva" "délnyugat" "udvari" NA "nem" "nem tetotéri" "utca, közterület" NA NA NA NA
"20" "34" "37" "1" " 9. kerület, Ferenc tér " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "2" "nincs megadva" "van" "nincs megadva" "házközponti egyedi méréssel" NA "igen" "egy helyiségben" "nincs megadva" "kertre nézo" "1 m²" "nem" "nem tetotéri" "nincs megadva" NA NA NA NA
