"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "panelprogram"
"1" "100" "93" "3" " 2. kerület, Endrodi Sándor utca " "felújított" "1981-2000 között" "duplakomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "gáz (cirko), padlófutés" "van" "24 000 Ft/hó" "nem" "külön helyiségben" "délnyugat" "panorámás" "20 m²" "nem" "nem tetotéri" "önálló garázs - kötelezo megvenni" "5 M Ft" NA
"2" "59.9" "61" "2" " 11. kerület, Gellérthegy " "felújítandó" "1950 elott" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA NA "nincs megadva" "nincs megadva" "nyugat" "nincs megadva" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"3" "37.9" "53" "2" " 6. kerület, Külso-Terézváros " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA NA "nincs megadva" "nincs megadva" "délnyugat" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"4" "51.9" "86" "3" " 11. kerület, Kanizsai utca " "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "2" "4" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA NA "nem" "külön és egyben is" "délkelet" "utcai" NA "nincs megadva" "nincs megadva" "utca, közterület" NA NA
"5" "23.42" "42" "1" " 8. kerület, Diószegi Sámuel utca " "közepes állapotú" "1950 elott" "komfortos" "nincs megadva" "1" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" NA "nem" "egy helyiségben" "nyugat" "utcai" NA "nem" "nincs megadva" "utca, közterület - fizetos övezet" NA NA
"6" "18.6" "80" "3" " 20. kerület, Alsó határút " "felújítandó" NA "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs megadva" "3 m-nél alacsonyabb" "nincs megadva" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA
"7" "43.9" "69" "2" " 14. kerület, Komócsy utca " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "félemelet" "4" "nincs" "nincs megadva" "gáz (cirko)" "van" NA "nincs megadva" "külön helyiségben" "nyugat" "kertre nézo" "7 m²" "nem" "nincs megadva" "nincs megadva" NA NA
"8" "44.9" "89" "2" " 7. kerület, Szinva utca " "felújítandó" NA "nincs megadva" "nincs megadva" "1" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "utcai" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA
"9" "33.9" "56" "2" " 17. kerület, Rákoskeresztúri lakótelep " "felújított" "1981-2000 között" "összkomfortos" "nincs megadva" "4" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" "van" NA "nincs megadva" "külön helyiségben" "nyugat" "panorámás" "4 m²" "nem" "nincs megadva" "utca, közterület - ingyenes" NA "nem vett részt"
"10" "25.5" "59" "2" " 19. kerület, Rákóczi utca 21. " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "10" "10" "van" "3 m-nél alacsonyabb" "távfutés" "van" "45 000 Ft/hó" "nem" "külön helyiségben" "délkelet" "panorámás" NA "nem" "legfelso emelet, nem tetotéri" "utca, közterület - ingyenes" NA "nem vett részt"
"11" "62.5" "69" "3" " 22. kerület, Budatétény – Horgásztelep " "felújított" "2001-2010 között" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA NA "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" "14 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"12" "49.9" "54" "2" " 8. kerület, Józsefváros – Corvinnegyed " "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "10 felett" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés" NA NA "nincs megadva" "nincs megadva" "délkelet" "utcai" "9 m²" "nincs megadva" NA "nincs megadva" NA NA
"13" "34" "38" "2" " 1. kerület, Krisztinaváros – Váralja " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" NA NA "nincs megadva" "nincs megadva" "dél" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"14" "10.5" "9" "1" " 8. kerület, Józsefváros – Magdolnanegyed " "felújítandó" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "elektromos" NA NA "nincs megadva" "nincs megadva" "dél" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA
"15" "51.9" "76" "3" " 14. kerület, Alsórákos " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "félemelet" "3" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "van" NA "nem" "külön helyiségben" "délnyugat" "kertre nézo" "4 m²" "igen" "nem tetotéri" "udvari beálló - benne van az árban" NA NA
"16" "109" "105" "3" " 5. kerület, Belváros " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA
