"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "lakopark_neve" "legkondicionalo" "parkolohely_ara" "rezsikoltseg"
"1" "33.9" "36" "1" " 4. kerület, Károlyi István utca " "újszeru" "2001-2010 között" "nincs megadva" "nincs megadva" "földszint" "6" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "nincs megadva" "nincs megadva" "kertre nézo" "19.5 m²" "igen" "nem tetotéri" "nincs megadva" NA NA NA NA
"2" "162.28" "85" "3" " 13. kerület, Duna Pearl " "új építésu" "2022" "nincs megadva" "nincs megadva" "3" "9" "van" "3 m-nél alacsonyabb" "megújuló energia" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "16.47 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "Duna Pearl" "van" "7 M Ft" NA
"3" "82.99" "52" "2" " 13. kerület, Duna Pearl " "új építésu" "2022" "nincs megadva" "nincs megadva" "3" "9" "van" "3 m-nél alacsonyabb" "megújuló energia" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "10.78 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "Duna Pearl" "van" "7 M Ft" NA
"4" "134.42" "84" "3" " 13. kerület, Duna Pearl " "új építésu" "2022" "nincs megadva" "nincs megadva" "3" "9" "van" "3 m-nél alacsonyabb" "megújuló energia" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "21.09 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "Duna Pearl" "van" "7 M Ft" NA
"5" "137.13" "84" "3" " 13. kerület, Duna Pearl " "új építésu" "2022" "nincs megadva" "nincs megadva" "3" "9" "van" "3 m-nél alacsonyabb" "megújuló energia" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "15.28 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "Duna Pearl" "van" "7 M Ft" NA
"6" "77.5" "76" "3" " 7. kerület, Sajó utca " "nincs megadva" "2014" "duplakomfortos" "nincs megadva" "5" "6" "van" "3 m-nél alacsonyabb" "nincs megadva" "nincs megadva" "külön és egyben is" "délkelet" "utcai" "12 m²" "nem" "nem tetotéri" "teremgarázs hely - benne van az árban" NA "van" NA "30 000 Ft/hó"
"7" "33.9" "32" "1" " 6. kerület, Szív utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "3" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "nincs megadva" "délnyugat" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
"8" "73.9" "55" "3" " 6. kerület, Teréz körút " "felújított" "1950 elott" "duplakomfortos" "nincs megadva" "2" "3" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön helyiségben" "nincs megadva" "utcai" NA "nincs megadva" "nincs megadva" "nincs megadva" NA "van" NA NA
"9" "84" "100" "3" " 1. kerület, Krisztinaváros " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön és egyben is" "dél" "utcai" NA "nem" "nem tetotéri" "utca, közterület" NA "van" NA "25 650 Ft/hó"
"10" "26.9" "24" "2" " 7. kerület, Damjanich utca " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m-nél alacsonyabb" "elektromos" "nincs megadva" "nincs megadva" "délkelet" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA NA
