"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "panelprogram" "rezsikoltseg" "parkolohely_ara"
"11" "33.9" "36" "1" " 11. kerület, Bercsényi utca 34/a " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "nincs megadva" "van" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs" "nem" "egy helyiségben" "kelet" "kertre nézo" NA "nem" "nincs megadva" "utca, közterület - fizetos övezet" NA "8 000 Ft/hó" NA
"12" "42.5" "54" "2" " 12. kerület, Orbánhegy " "közepes állapotú" "1950-1980 között" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "nincs megadva" NA "nincs megadva" "nincs megadva" "délkelet" "nincs megadva" "4 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA NA NA
"13" "41.5" "59" "2" " 3. kerület, Berend utca " "jó állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "1" "5" "nincs" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs" "nem" "külön helyiségben" "nyugat" "utcai" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "részt vett" "35 000 Ft/hó" NA
"14" "60.2" "39" "2" " 1. kerület, Víziváros – Váralja " "újszeru" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "5" "nincs megadva" "nincs megadva" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"15" "32.5" "49" "1" " 13. kerület, Szent László út " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs" "nem" "külön helyiségben" "északnyugat" "kertre nézo" NA "nem" "nem tetotéri" "udvari beálló - bérelheto" NA NA "1 000 Ft/hó"
"16" "45.9" "49" "2" " 9. kerület, Bokréta utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "2" "nincs" "3 m vagy magasabb" "cserépkályha, gáz (konvektor)" "nincs" "nem" "külön helyiségben" "délnyugat" "utcai" NA "nem" "nem tetotéri" "utca, közterület" NA NA NA
"17" "64.9" "52" "2" " 3. kerület, Újlak " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "6" "9" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "igen" "nincs megadva" "kelet" "panorámás" "10 m²" "nem" "nem tetotéri" "utca, közterület" NA NA NA
"18" "29.9" "54" "3" " 19. kerület, Jókai utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "2" "4" "nincs megadva" "nincs megadva" "távfutés" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "3 m²" "nincs megadva" "nem tetotéri" "nincs megadva" "nincs megadva" "10 000 Ft/hó" NA
"19" "89.9" "72" "3" " 3. kerület, Újlak " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "6" "9" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "igen" "nincs megadva" "kelet" "panorámás" "16 m²" "nem" "nem tetotéri" "utca, közterület" NA NA NA
"20" "154.9" "124" "5" " 3. kerület, Újlak " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "6" "9" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA "igen" "nincs megadva" "kelet" "panorámás" "26 m²" "nem" "nem tetotéri" "utca, közterület" NA NA NA
