"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "legkondicionalo" "rezsikoltseg" "panelprogram"
"1" "124" "123" "4" " 12. kerület, Kiss Áron utca 10. " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "1" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nem" "külön és egyben is" "nincs megadva" "panorámás" "6 m²" "igen" "legfelso emelet, nem tetotéri" "önálló garázs - megvásárolható" "6 M Ft" NA NA NA
"2" "37.5" "34" "1" " 13. kerület, Váci út " "felújítandó" NA "összkomfortos" "nincs megadva" "2" "5" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nem" "külön helyiségben" "kelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület - ingyenes" NA "nincs" "30 000 Ft/hó" NA
"3" "149" "147" "3" " 13. kerület, Szent István körút " "újszeru" NA "luxus" "A+" "3" "4" "van" "3 m vagy magasabb" "gáz (cirko)" "igen" "külön helyiségben" "nincs megadva" "panorámás" "5 m²" "nem" "nem tetotéri" "teremgarázs hely - benne van az árban" NA "van" "20 000 Ft/hó" NA
"4" "49.9" "45" "1" " 13. kerület, Bodor utca 1. " "újszeru" NA "luxus" "A" "6" "8" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön helyiségben" "kelet" "panorámás" "7 m²" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA "van" NA NA
"5" "365" "112" "3" " 5. kerület, Belgrád rakpart " "nincs megadva" NA "összkomfortos" "nincs megadva" "3" "nincs megadva" "nincs" "3 m vagy magasabb" "nincs megadva" "nincs megadva" "külön helyiségben" "nincs megadva" "panorámás" NA "nincs megadva" "legfelso emelet, nem tetotéri" "nincs megadva" NA NA NA NA
"6" "384" "96" "3" " 2. kerület, Bem rakpart " "újszeru" NA "duplakomfortos" "nincs megadva" "3" "3" "van" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "nincs megadva" "panorámás" NA "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA "van" "21 000 Ft/hó" NA
"7" "59" "91" "3" " 1. kerület, Tárnok utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "2" "4" "nincs" "3 m-nél alacsonyabb" "nincs megadva" "nincs megadva" "külön helyiségben" "nincs megadva" "panorámás" NA "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA NA NA NA
"8" "39.99" "54" "1" " 2. kerület, Margit körút 48. " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "4" "5" "van" "3 m vagy magasabb" "elektromos" "nincs megadva" "egy helyiségben" "északnyugat" "panorámás" "4 m²" "nincs megadva" "nem tetotéri" "utca, közterület - fizetos övezet" NA "van" "25 000 Ft/hó" NA
"9" "59.5" "87" "2" " 2. kerület, Mecset utca " "felújított" NA "duplakomfortos" "nincs megadva" "félemelet" "6" "van" "3 m vagy magasabb" "gáz (cirko)" "igen" "külön és egyben is" "nyugat" "panorámás" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA "nincs" NA NA
"10" "44.9" "55" "2" " 11. kerület, Brassó út " "felújított" NA "duplakomfortos" "E" "4" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nem" "külön helyiségben" "délkelet" "panorámás" "6 m²" "nem" "legfelso emelet, nem tetotéri" "udvari beálló - benne van az árban" NA "nincs" NA NA
