"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara"
"1" "45.7" "62" "3" " 10. kerület, Kobánya – Óhegy " "nincs megadva" "2019" "összkomfortos" "AA+" "3" "3" "nincs" "3 m-nél alacsonyabb" "megújuló energia, hoszivattyú" "nincs" "10 000 Ft/hó" "nem" "külön és egyben is" "délnyugat" "udvari" "10.43 m²" "nem" "tetotéri" "önálló garázs - megvásárolható" "4 M Ft"
"2" "53" "53" "2" " 8. kerület, József körút " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "utca, közterület - fizetos övezet" NA
"3" "56.9" "70" "2" " 8. kerület, József körút " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "1" "4" "nincs" "3 m vagy magasabb" "gáz (cirko), padlófutés" "nincs" "39 000 Ft/hó" "nem" "külön helyiségben" "nincs megadva" "utcai" NA "nincs megadva" "nem tetotéri" "utca, közterület" NA
"4" "95" "95" "3" " 12. kerület, Virányos " "felújított" "1950 elott" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs" "nincs megadva" "házközponti egyedi méréssel" NA NA "nem" "nincs megadva" "délkelet" "utcai" "10 m²" "igen" "nincs megadva" "nincs megadva" NA
"5" "47.6" "69" "2" " 13. kerület, Visegrádi utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "2" "4" "nincs" "nincs megadva" "cserépkályha, gáz (konvektor)" NA "20 000 Ft/hó" "nincs megadva" "külön helyiségben" "nyugat" "kertre nézo" "3 m²" "nincs megadva" "nincs megadva" "nincs megadva" NA
"6" "72.9" "94" "3" " 7. kerület, Dob utca " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "1" "6" "van" "3 m vagy magasabb" "házközponti" "van" "40 000 Ft/hó" "nem" "külön helyiségben" "délnyugat" "utcai" "6 m²" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA
"7" "54.9" "57" "1" " 2. kerület, Rézmál " "jó állapotú" NA "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs megadva" "3 m vagy magasabb" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "dél" "nincs megadva" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA
"8" "14.9" "42" "1" " 21. kerület, Csogyár utca " "felújítandó" NA "összkomfortos" "nincs megadva" "nincs megadva" "2" "nincs megadva" "3 m-nél alacsonyabb" "elektromos" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "kertre nézo" NA "igen" "nincs megadva" "nincs megadva" NA
"9" "71.9" "100" "3" " 13. kerület, Angyalföld " "nincs megadva" NA "összkomfortos" "nincs megadva" "5" "6" "van" "nincs megadva" "házközponti" NA NA "igen" "külön helyiségben" "nincs megadva" "utcai" "52 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "3 M Ft"
"10" "44.7" "60" "3" " 13. kerület, Béke tér " "nincs megadva" "2018" "összkomfortos" "nincs megadva" "1" "6" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA NA "nincs megadva" "külön és egyben is" "délkelet" "utcai" "4 m²" "nem" "nem tetotéri" "nincs megadva" NA
"11" "119.9" "91" "5" " 5. kerület, Váci utca " "felújított" "1950 elott" "luxus" "nincs megadva" "2" "4" "nincs" "3 m vagy magasabb" "gáz (cirko), padlófutés" "van" NA "igen" "külön és egyben is" "délnyugat" "udvari" NA "nem" "nem tetotéri" "utca, közterület - fizetos övezet" NA
"12" "22.4" "50" "1" " 15. kerület, Rákospalota " "jó állapotú" NA "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA NA "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" NA "igen" "nincs megadva" "utca, közterület - ingyenes" NA
"13" "74.9" "82" "2" " 5. kerület, Szemere utca " "közepes állapotú" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA NA "nincs megadva" "nincs megadva" "nyugat" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA
