"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "epites_eve" "panelprogram" "erkely" "legkondicionalo" "parkolohely_ara"
"1" "16.9" "39" "1" " 10. kerület, Liget utca " "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "20 000 Ft/hó" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA NA
"2" "28.9" "53" "2" " 4. kerület, Intarzia utca " "jó állapotú" "összkomfortos" "nincs megadva" "2" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" NA "nincs megadva" "külön helyiségben" "nyugat" "nincs megadva" "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" "1981-2000 között" "nincs megadva" NA NA NA
"3" "34" "68" "3" " 10. kerület, Agyagfejto utca " "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" NA NA NA
"4" "165" "150" "4" " 13. kerület, Újlipótváros " "felújított" "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "északnyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "1950 elott" NA "2 m²" NA NA
"5" "69" "84" "2" " 13. kerület, Újlipótváros " "felújított" "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "nincs megadva" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "1950 elott" NA NA NA NA
"6" "37.99" "40" "1" " 14. kerület, Szugló utca " "újszeru" "összkomfortos" "AA" "4" "6" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "9 000 Ft/hó" "igen" "egy helyiségben" "kelet" "udvari" "nem" "nem tetotéri" "teremgarázs hely - bérelheto" "2001-2010 között" NA "7 m²" "van" NA
"7" "16.8" "20" "1" " 15. kerület, Nyáry Pál utca 3. " "újszeru" "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs" "nincs megadva" "gáz (konvektor)" "10 000 Ft/hó" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" "igen" "nem tetotéri" "udvari beálló - benne van az árban" "1950-1980 között" NA NA "nincs" NA
"8" "49.4" "54" "2" " 11. kerület, Kelenföld " "közepes állapotú" "nincs megadva" "nincs megadva" "1" "nincs megadva" "nincs" "nincs megadva" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "1950-1980 között" NA NA NA NA
"9" "57.9" "65" "2" " 12. kerület, Kiss János altábornagy utca " "jó állapotú" "összkomfortos" "nincs megadva" "3" "4" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" NA "nem" "külön helyiségben" "északnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1981-2000 között" NA NA "nincs" NA
"10" "295.21" "140" "4" " 1. kerület, Víziváros " "felújított" "nincs megadva" "nincs megadva" "5" "nincs megadva" "van" "3 m vagy magasabb" "gáz (cirko)" NA "nincs megadva" "nincs megadva" "kelet" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "1950 elott" NA "12 m²" NA NA
"11" "75.4" "93" "3" " 14. kerület, Bosnyák utca " "felújított" "duplakomfortos" "nincs megadva" "4" "4" "van" "nincs megadva" "elektromos" NA "nincs megadva" "külön helyiségben" "délnyugat" "utcai" "nem" "nincs megadva" "utca, közterület - ingyenes" NA NA NA "nincs" NA
"12" "35.9" "44" "1" " 14. kerület, Bosnyák utca " "felújított" "összkomfortos" "nincs megadva" "4" "4" "van" "nincs megadva" "elektromos" NA "nincs megadva" "nincs megadva" "délnyugat" "utcai" "nincs megadva" "nincs megadva" "utca, közterület - ingyenes" NA NA NA "nincs" NA
"13" "39.5" "49" "2" " 14. kerület, Bosnyák utca " "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "elektromos" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA NA
"14" "46.9" "69" "3" " 7. kerület, Garay utca " "felújított" "duplakomfortos" "nincs megadva" "2" "3" "nincs" "nincs megadva" "gáz (konvektor)" NA "nem" "külön helyiségben" "nincs megadva" "utcai" "nincs megadva" "nincs megadva" "utca, közterület - fizetos övezet" NA NA NA NA NA
