"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "epites_eve" "legkondicionalo" "panelprogram" "rezsikoltseg" "erkely" "parkolohely_ara"
"1" "39.9" "42" "1" " 1. kerület, Attila út 121. " "felújított" "összkomfortos" "nincs megadva" "földszint" "6" "van" "nincs megadva" "gáz (cirko)" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA NA NA NA
"2" "29.9" "39" "1" " 11. kerület, Torbágy utca " "jó állapotú" "összkomfortos" "nincs megadva" "1" "9" "van" "3 m-nél alacsonyabb" "távfutés" "nem" "külön helyiségben" "délnyugat" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" "1981-2000 között" "nincs" "nincs megadva" NA NA NA
"3" "51.5" "52" "3" " 8. kerület, Baross utca 48. " "felújított" "nincs megadva" "nincs megadva" "2" "4" "van" "nincs megadva" "gáz (konvektor)" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" "nem" "nem tetotéri" "nincs megadva" NA "nincs" NA NA NA NA
"4" "48" "48" "1" " 12. kerület, Ráth György utca 16. " "jó állapotú" "összkomfortos" "nincs megadva" "1" "4" "van" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön helyiségben" "észak" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1950-1980 között" "nincs" NA "25 000 Ft/hó" NA NA
"5" "31.9" "33" "2" " 7. kerület, Dembinszky utca " "felújított" "összkomfortos" "nincs megadva" "földszint" "3" "van" "3 m vagy magasabb" "elektromos" "nincs megadva" "egy helyiségben" "dél" "udvari" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1950 elott" "nincs" NA "10 000 Ft/hó" NA NA
"6" "50" "49" "2" " 12. kerület, Felho utca " "jó állapotú" "összkomfortos" "nincs megadva" "földszint" "3" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "nem" "külön helyiségben" "nincs megadva" "kertre nézo" "nem" "nem tetotéri" "utca, közterület - ingyenes" "1950-1980 között" "nincs" NA NA "9 m²" NA
"7" "59" "104" "4" " 22. kerület, Csokonai utca " "felújított" "összkomfortos" "BB" "földszint" "földszintes" "nincs" "3 m-nél alacsonyabb" "gáz (cirko)" "igen" "külön helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" "udvari beálló - benne van az árban" "2001-2010 között" "nincs" NA NA NA NA
"8" "114" "114" "5" " 14. kerület, Kalocsai utca 49. " "jó állapotú" "luxus" "nincs megadva" "1" "2" "nincs" "3 m-nél alacsonyabb" "gáz (cirko), padlófutés" "igen" "külön és egyben is" "dél" "panorámás" "igen" "penthouse" "udvari beálló - benne van az árban" "2019" "van" NA NA "142 m²" NA
"9" "37.5" "42" "1" " 11. kerület, Fegyvernek utca " "felújított" "nincs megadva" "nincs megadva" "1" "2" "nincs" "3 m-nél alacsonyabb" "elektromos" "nincs megadva" "külön helyiségben" "délkelet" "kertre nézo" "nincs megadva" "nem tetotéri" "utca, közterület" "1950-1980 között" NA NA "22 000 Ft/hó" "3 m²" NA
"10" "52.9" "102" "3" " 8. kerület, Kálvária tér " "jó állapotú" "összkomfortos" "nincs megadva" "2" "4" "van" "3 m vagy magasabb" "gáz (cirko)" "nincs megadva" "külön helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1950 elott" "nincs" NA NA NA NA
"11" "62" "72" "3" " 14. kerület, Jerney utca " "felújított" "nincs megadva" "nincs megadva" "2" "3" "nincs" "nincs megadva" "gáz (cirko)" "nincs megadva" "külön helyiségben" "nincs megadva" "kertre nézo" "nincs megadva" "nem tetotéri" "önálló garázs" "1981-2000 között" "van" NA NA "9 m²" NA
"12" "71.9" "72" "2" " 1. kerület, Tábor utca 3. " "közepes állapotú" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" "utca, közterület - fizetos övezet" "1950 elott" "nincs" NA "21 000 Ft/hó" NA NA
"13" "33.5" "51" "2" " 11. kerület, Etele út " "jó állapotú" "összkomfortos" "nincs megadva" "8" "10" "van" "3 m-nél alacsonyabb" "távfutés egyedi méréssel" "nincs megadva" "külön helyiségben" "nyugat" "nincs megadva" "nincs megadva" "nincs megadva" "utca, közterület" "1950-1980 között" NA "nincs megadva" NA NA NA
"14" "49.3" "66" "3" " 22. kerület, Rákóczi út " "jó állapotú" "összkomfortos" "nincs megadva" "2" "2" "nincs" "nincs megadva" "házközponti egyedi méréssel" "nem" "külön helyiségben" "nincs megadva" "panorámás" "nem" "tetotéri" "teremgarázs hely - kötelezo megvenni" "2001-2010 között" "van" NA NA "4 m²" "2.5 M Ft"
"15" "27" "29" "1" " 11. kerület, Rétköz utca " "felújított" "összkomfortos" "nincs megadva" "3" "4" "nincs" "nincs megadva" "távfutés" "nincs megadva" "egy helyiségben" "nincs megadva" "panorámás" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" NA "van" "nem vett részt" "15 000 Ft/hó" "2 m²" NA
"16" "28.9" "54" "2" " 21. kerület, Nap utca 6. " "felújított" "összkomfortos" "DD" "4" "10" "van" "3 m-nél alacsonyabb" "távfutés" "nem" "külön helyiségben" "délkelet" "panorámás" "nem" "nem tetotéri" "utca, közterület - ingyenes" "1981-2000 között" "van" "részt vett" NA "3 m²" NA
"17" "22.7" "27" "1" " 17. kerület, Újlak köz 66. " "felújított" "összkomfortos" "nincs megadva" "3" "4" "nincs" "3 m-nél alacsonyabb" "távfutés" "nem" "egy helyiségben" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület - ingyenes" "1981-2000 között" "nincs" "nincs megadva" NA NA NA
"18" "31" "45" "2" " 20. kerület, Vörösmarty utca 72-76 " "újszeru" "összkomfortos" "CC" "1" "4" "van" "nincs megadva" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "délkelet" "udvari" "nem" "nem tetotéri" "nincs megadva" "2001-2010 között" "van" NA NA "5 m²" NA
"19" "27.99" "30" "1" " 11. kerület, Fehérvári út " "felújított" "összkomfortos" "nincs megadva" "3" "4" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" "nincs megadva" "külön helyiségben" "délkelet" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" "1950-1980 között" NA NA NA NA NA
