"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "parkolohely_ara" "panelprogram" "rezsikoltseg"
"1" "46.96" "43" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "5" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "nyugat" "nincs megadva" "10.73 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"2" "45.19" "42" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "5" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "délnyugat" "nincs megadva" "9.19 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"3" "46.46" "43" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "5" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "kelet" "nincs megadva" "11.41 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"4" "47.71" "42" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "5" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "kelet" "nincs megadva" "8.32 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"5" "46.21" "43" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "4" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "nyugat" "nincs megadva" "10.05 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"6" "44.32" "42" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "4" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "délnyugat" "nincs megadva" "8.22 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"7" "46.05" "43" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "4" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "kelet" "nincs megadva" "11.45 m²" "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"8" "46.71" "46" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "4" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "kelet" "nincs megadva" NA "nincs megadva" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"9" "48.8" "42" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "1" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "délnyugat" "nincs megadva" "46.8 m²" "igen" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
"10" "55.51" "43" "2" " 9. kerület, Bárd utca 3 " "Bárd utca 3" "új építésu" "2020" "összkomfortos" "nincs megadva" "1" "9" "van" "3 m-nél alacsonyabb" "hoszivattyú" "van" "igen" "nincs megadva" "nyugat" "nincs megadva" "62.69 m²" "igen" "nincs megadva" "teremgarázs hely - megvásárolható" "4 M Ft" NA NA
