"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "rezsikoltseg" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "parkolas" "erkely" "panelprogram" "parkolohely_ara"
"1" "33" "37" "1" " 3. kerület, Zápor utca " "jó állapotú" "1950 elott" "összkomfortos" "DD" "félemelet" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nincs" "25 000 Ft/hó" "nem" "egy helyiségben" "nyugat" "utcai" "nem" "nem tetotéri" "utca, közterület" NA NA NA
"2" "34.9" "35" "1" " 3. kerület, Rómaifürdo – Pók utcai lakótelep " "jó állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "földszint" "4" "nincs" "3 m-nél alacsonyabb" "házközponti" NA "15 000 Ft/hó" "nincs megadva" "egy helyiségben" "dél" "kertre nézo" "igen" "nincs megadva" "utca, közterület - ingyenes" "10 m²" "nincs megadva" NA
"3" "62.9" "78" "3" " 12. kerület, Krisztinaváros " "felújított" NA "összkomfortos" "nincs megadva" "1" "nincs megadva" "nincs" "nincs megadva" "gáz (cirko)" NA NA "nincs megadva" "külön helyiségben" "nincs megadva" "udvari" "nem" "nem tetotéri" "utca, közterület" NA NA NA
"4" "32.9" "48" "2" " 9. kerület, Drégely utca " "jó állapotú" NA "nincs megadva" "nincs megadva" "2" "nincs megadva" "nincs" "nincs megadva" "nincs megadva" NA NA "nincs megadva" "nincs megadva" "nincs megadva" "udvari" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA
"5" "28.9" "34" "2" " 15. kerület, Rákos út " "újszeru" "2019" "összkomfortos" "nincs megadva" "3" "4" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" NA NA "nincs megadva" "egy helyiségben" "nincs megadva" "utcai" "nincs megadva" "nem tetotéri" "utca, közterület - ingyenes" "4 m²" NA NA
"6" "78.9" "88" "3" " 6. kerület, Szondi utca " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "2" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA NA "nem" "nincs megadva" "nincs megadva" "utcai" "nem" "nem tetotéri" "utca, közterület" "2 m²" NA NA
"7" "17.9" "24" "1" " 8. kerület, Magdolna utca " "közepes állapotú" NA "összkomfortos" "nincs megadva" "földszint" "3" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "van" "15 000 Ft/hó" "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA
"8" "85" "86" "2" " 14. kerület, Thököly út " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m vagy magasabb" "cserépkályha, egyéb" "van" "17 000 Ft/hó" "nincs megadva" "külön helyiségben" "délnyugat" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" "5 m²" NA NA
"9" "69" "98" "4" " 16. kerület, Rákosszentmihály " "nincs megadva" "2019" "duplakomfortos" "nincs megadva" "1" "3" "nincs" "nincs megadva" "elektromos, egyéb" "van" NA "nem" "külön és egyben is" "nyugat" "kertre nézo" "nem" "nem tetotéri" "udvari beálló - benne van az árban" NA NA NA
"10" "18.9" "35" "1" " 20. kerület, Erzsébetfalva " "felújítandó" "1950 elott" "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs" "3 m vagy magasabb" "gáz (konvektor)" "nincs" "20 000 Ft/hó" "nem" "egy helyiségben" "északnyugat" "utcai" "igen" "nem tetotéri" "utca, közterület" NA NA NA
