"ar_millio" "alapterulet_m" "szobak_n" "cim" "lakopark_neve" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "legkondicionalo" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "erkely" "kertkapcsolatos" "tetoter" "parkolas" "rezsikoltseg"
"1" "53" "60" "2" " 11. kerület, Kelenliget Ház " "Kelenliget Ház" "új építésu" "2019" "nincs megadva" "nincs megadva" "1" "5" "van" "3 m vagy magasabb" "házközponti egyedi méréssel" "van" "igen" "nincs megadva" "nyugat" "nincs megadva" "14.41 m²" "nincs megadva" "nincs megadva" "teremgarázs hely" NA
"2" "51.29" "57" "2" " 11. kerület, Kelenliget Ház " "Kelenliget Ház" "új építésu" "2019" "nincs megadva" "nincs megadva" "1" "5" "van" "3 m vagy magasabb" "házközponti egyedi méréssel" "van" "igen" "nincs megadva" "délkelet" "nincs megadva" "20.63 m²" "nincs megadva" "nincs megadva" "teremgarázs hely" NA
"3" "75" "62" "3" " 6. kerület, Bajcsy-Zsilinszky út " NA "nincs megadva" "2001-2010 között" "duplakomfortos" "nincs megadva" "4" "4" "van" "3 m-nél alacsonyabb" "fan-coil" "van" "nem" "külön és egyben is" "délnyugat" "utcai" NA "nem" "tetotéri" "nincs megadva" "24 000 Ft/hó"
"4" "199" "143" "1" " 6. kerület, Dózsa György út " NA "felújítandó" NA "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "egyéb" NA "nincs megadva" "nincs megadva" "kelet" "utcai" "2 m²" "nincs megadva" "nem tetotéri" "nincs megadva" NA
"5" "19.5" "35" "1" " 20. kerület, Török Flóris utca " NA "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "földszintes" "nincs megadva" "3 m vagy magasabb" "fan-coil" "van" "nem" "egy helyiségben" "délnyugat" "utcai" NA "nincs megadva" "nem tetotéri" "nincs megadva" "10 000 Ft/hó"
"6" "34.99" "95" "3" " 18. kerület, Esze Tamás utca " NA "közepes állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "2" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" "van" "nincs megadva" "egy helyiségben" "nincs megadva" "nincs megadva" NA "igen" "nincs megadva" "önálló garázs" NA
"7" "34.9" "24" "1" " 7. kerület, Kazinczy utca " NA "felújított" NA "nincs megadva" "nincs megadva" "földszint" "2" "nincs" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "egy helyiségben" "nincs megadva" "udvari" NA "nincs megadva" "nincs megadva" "nincs megadva" NA
"8" "95" "120" "3" " 2. kerület, Fekete Sas utca " NA "felújított" "1950 elott" "nincs megadva" "nincs megadva" "félemelet" "5" "van" "nincs megadva" "padlófutés" NA "nincs megadva" "nincs megadva" "dél" "utcai" NA "nincs megadva" "nincs megadva" "nincs megadva" "26 000 Ft/hó"
"9" "59.9" "68" "2" " 11. kerület, Bartók Béla út " NA "közepes állapotú" "1950 elott" "összkomfortos" "nincs megadva" "2" "5" "van" "3 m vagy magasabb" "nincs megadva" "nincs" "nincs megadva" "külön helyiségben" "kelet" "utcai" NA "nem" "nem tetotéri" "utca, közterület" "14 000 Ft/hó"
"10" "119.9" "104" "4" " 11. kerület, Albertfalva " NA "nincs megadva" "2019" "luxus" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "hoszivattyú, mennyezeti hutés-futés" "van" "nem" "külön helyiségben" "nincs megadva" "kertre nézo" "23 m²" "nem" "tetotéri" "udvari beálló - benne van az árban" NA
"11" "55.79" "51" "2" " 5. kerület, Lipótváros " NA "jó állapotú" NA "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" NA "nincs megadva" "nincs megadva" "délkelet" "udvari" NA "nincs megadva" "nem tetotéri" "nincs megadva" NA
"12" "51.65" "51" "2" " 11. kerület, Kelenliget Ház " "Kelenliget Ház" "új építésu" "2019" "nincs megadva" "nincs megadva" "4" "5" "van" "3 m vagy magasabb" "házközponti egyedi méréssel" "van" "igen" "nincs megadva" "kelet" "nincs megadva" "4.02 m²" "nincs megadva" "nincs megadva" "teremgarázs hely" NA
"13" "129" "90" "3" " 5. kerület, Belváros " NA "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "30 000 Ft/hó"
