"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "panelprogram" "parkolas" "rezsikoltseg" "legkondicionalo" "erkely" "parkolohely_ara"
"1" "28.5" "53" "2" " 8. kerület, Józsefváros – Corvinnegyed " "felújított" "1950-1980 között" "összkomfortos" "nincs megadva" "4" "10" "van" "3 m-nél alacsonyabb" "távfutés" "nem" "külön helyiségben" "nincs megadva" "nincs megadva" "nem" "nem tetotéri" "nincs megadva" "utca, közterület" NA NA NA NA
"2" "26.9" "68" "2.5" " 17. kerület, Újlak utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"3" "37" "44" "1" " 13. kerület, Hollán Erno utca 3. " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "20 000 Ft/hó" NA NA NA
"4" "24.95" "49" "1" " 20. kerület, Berkenye sétány " "közepes állapotú" "1981-2000 között" "összkomfortos" "nincs megadva" "5" "10" "van" "3 m-nél alacsonyabb" "nincs megadva" "nincs megadva" "külön helyiségben" "délnyugat" "utcai" "nincs megadva" NA NA "utca, közterület" NA "nincs" "5.7 m²" NA
"5" "52.5" "66" "2" " 4. kerület, Árpád út " "újszeru" "2001-2010 között" "összkomfortos" "nincs megadva" "1" "5" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "igen" "külön helyiségben" "észak" "kertre nézo" "nem" "nem tetotéri" NA "teremgarázs hely - megvásárolható" "30 000 Ft/hó" "nincs" "28 m²" "3.9 M Ft"
"6" "33.9" "60" "2" " 13. kerület, Vizafogó – Dagály utcai lakótelep " "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "földszint" "nincs megadva" "nincs" "nincs megadva" "gáz (konvektor)" "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" NA "nincs megadva" NA NA NA NA
"7" "38.9" "54" "2" " 11. kerület, Torbágy utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA "4 m²" NA
"8" "119.8" "143" "5" " 13. kerület, Tátra utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m vagy magasabb" "távfutés" "nincs megadva" "nincs megadva" "délkelet" "utcai" "nincs megadva" "nem tetotéri" NA "nincs megadva" NA NA "2 m²" NA
"9" "44.9" "56" "2" " 7. kerület, Izabella utca " "jó állapotú" "1950 elott" "nincs megadva" "nincs megadva" "3" "nincs megadva" "van" "3 m vagy magasabb" "gáz (konvektor)" "nincs megadva" "nincs megadva" "délnyugat" "udvari" "nincs megadva" "nem tetotéri" NA "nincs megadva" NA NA NA NA
"10" "30" "25" "1" " 6. kerület, Vasvári Pál utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "földszint" "2" "nincs" "3 m vagy magasabb" "gázkazán" "nincs megadva" "egy helyiségben" "délkelet" "udvari" "nincs megadva" "nem tetotéri" NA "utca, közterület" NA "van" NA NA
"11" "29.9" "57" "2" " 10. kerület, Mádi utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "4" "4" "nincs" "3 m-nél alacsonyabb" "házközponti, távfutés" "nem" "egy helyiségben" "nincs megadva" "utcai" "nem" NA NA "utca, közterület - ingyenes" "26 000 Ft/hó" "nincs" NA NA
"12" "44.99" "31" "1" " 6. kerület, Teréz körút " "felújított" "1950 elott" "összkomfortos" "nincs megadva" "5" "7" "van" "3 m vagy magasabb" "elektromos" "nem" "egy helyiségben" "délkelet" "utcai" "nincs megadva" "nem tetotéri" NA "utca, közterület - fizetos övezet" NA "van" "2 m²" NA
"13" "78.66" "97" "4" " 3. kerület, Óbuda – Filatorigát " "nincs megadva" "2019" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "nincs megadva" "házközponti" "nincs megadva" "nincs megadva" "északkelet" "udvari" "nincs megadva" "nem tetotéri" NA "nincs megadva" NA NA "8 m²" NA
