"ar_millio" "alapterulet_m" "szobak_n" "cim" "ingatlan_allapota" "epites_eve" "komfort" "energiatanusitvany" "emelet" "epulet_szintjei" "lift" "belmagassag" "futes" "akadalymentesitett" "furdo_es_wc" "tajolas" "kilatas" "kertkapcsolatos" "tetoter" "panelprogram" "parkolas" "erkely" "legkondicionalo" "rezsikoltseg" "parkolohely_ara"
"1" "24.9" "35" "1" " 4. kerület, Árpád út " "jó állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "7" "nincs megadva" "van" "3 m-nél alacsonyabb" "távfutés" "nincs megadva" "nincs megadva" "nyugat" "utcai" "nincs megadva" "nem tetotéri" "nincs megadva" "nincs megadva" NA NA NA NA
"2" "98" "103" "3" " 12. kerület, Edvi Illés út " "felújított" NA "összkomfortos" "nincs megadva" "2" "2" "nincs" "nincs megadva" "gáz (cirko), cserépkályha" "nem" "egy helyiségben" "délnyugat" "panorámás" "igen" "penthouse" NA "utca, közterület - ingyenes" "40 m²" NA NA NA
"3" "22.8" "47" "1" " 18. kerület, Vikár Béla utca " "jó állapotú" "1950-1980 között" "összkomfortos" "nincs megadva" "földszint" "4" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "igen" "egy helyiségben" "dél" "kertre nézo" "nem" "nem tetotéri" "részt vett" "utca, közterület - ingyenes" NA "nincs" "25 000 Ft/hó" NA
"4" "77" "56" "2" " 5. kerület, Kamermayer Károly tér " "felújított" NA "nincs megadva" "nincs megadva" "4" "nincs megadva" "van" "3 m vagy magasabb" "házközponti" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nem tetotéri" NA "nincs megadva" "4 m²" NA NA NA
"5" "35" "51" "2" " 3. kerület, Hatvany Lajos utca " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "5 m²" NA NA NA
"6" "32.8" "35" "1" " 3. kerület, Berend utca " "nincs megadva" "1950-1980 között" "összkomfortos" "nincs megadva" "1" "3" "nincs" "3 m-nél alacsonyabb" "gáz (konvektor)" "nem" "egy helyiségben" "délnyugat" "utcai" "nem" "nem tetotéri" NA "utca, közterület - fizetos övezet" "2 m²" "nincs" "26 000 Ft/hó" NA
"7" "79.9" "83" "3" " 13. kerület, Újlipótváros " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "10 m²" NA NA NA
"8" "49.4" "67" "3" " 22. kerület, Budatétény " "újszeru" "2001-2010 között" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "nincs megadva" "házközponti egyedi méréssel" "nincs megadva" "külön és egyben is" "délkelet" "nincs megadva" "nincs megadva" "nincs megadva" NA "teremgarázs hely - kötelezo megvenni" "11 m²" NA NA "2.5 M Ft"
"9" "120" "87" "2" " 13. kerület, Újlipótváros " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "távfutés" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" NA NA NA NA
"10" "54.5" "77" "3" " 13. kerület, Angyalföld " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "gáz (cirko)" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" NA NA NA NA
"11" "53" "46" "2" " 13. kerület, Angyalföld " "újszeru" "2017" "nincs megadva" "nincs megadva" "nincs megadva" "5" "nincs megadva" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "délkelet" "nincs megadva" "igen" "nincs megadva" NA "nincs megadva" "12 m²" NA NA NA
"12" "49.9" "73" "2" " 6. kerület, Szondi utca " "jó állapotú" "1950 elott" "összkomfortos" "nincs megadva" "3" "4" "nincs" "3 m vagy magasabb" "gáz (cirko)" "nem" "külön helyiségben" "északnyugat" "utcai" "nem" "legfelso emelet, nem tetotéri" NA "utca, közterület - fizetos övezet" NA "nincs" NA NA
"13" "54.9" "60" "2" " 13. kerület, Angyalföld " "újszeru" "2001-2010 között" "nincs megadva" "nincs megadva" "nincs megadva" "4" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "délnyugat" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "7 m²" NA NA NA
"14" "25.9" "53" "2" " 15. kerület, Páskomliget utca " "jó állapotú" NA "összkomfortos" "nincs megadva" "1" "10" "van" "nincs megadva" "távfutés" "nincs megadva" "külön helyiségben" "kelet" "utcai" "nincs megadva" "nincs megadva" "nincs megadva" "utca, közterület" NA NA NA NA
"15" "54.99" "75" "4" " 13. kerület, Vizafogó " "felújított" "1950-1980 között" "nincs megadva" "nincs megadva" "3" "nincs megadva" "nincs" "3 m-nél alacsonyabb" "távfutés" "nincs megadva" "nincs megadva" "kelet" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA NA NA NA
"16" "69.9" "76" "3" " 13. kerület, Angyalföld " "újszeru" "2018" "összkomfortos" "nincs megadva" "nincs megadva" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "teremgarázs hely" "10 m²" NA NA NA
"17" "57.9" "61" "3" " 13. kerület, Angyalföld " "újszeru" "2016" "összkomfortos" "nincs megadva" "3" "nincs megadva" "van" "3 m vagy magasabb" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "nyugat" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "8 m²" "van" NA NA
"18" "18.9" "31" "1" " 19. kerület, Wekerletelep " "nincs megadva" NA "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" NA NA NA NA
"19" "63.32" "78" "4" " 13. kerület, Angyalföld " "újszeru" "2018" "nincs megadva" "nincs megadva" "2" "nincs megadva" "van" "3 m-nél alacsonyabb" "házközponti egyedi méréssel" "nincs megadva" "külön helyiségben" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "12 m²" NA NA NA
"20" "57.9" "86" "3" " 13. kerület, Angyalföld-Kertváros " "jó állapotú" "1981-2000 között" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "nincs megadva" "3 m-nél alacsonyabb" "gáz (cirko)" "nincs megadva" "külön és egyben is" "dél" "nincs megadva" "nincs megadva" "nincs megadva" NA "nincs megadva" "6 m²" NA NA NA
